덕수네애견카페 광복로점,애견카페,부산,부산 중구 광복로 59-1 7층,(지번) 광복동2가 11-1,https://blog.naver.com/ejrtn2956,051-245-2956
함께할개사랑할개,애견카페,경기,경기 부천시 중동로262번길 38 2층,(지번) 중동 1147,https://www.instagram.com/be_together.be_loved/,032-329-7752
멍블럭,애견카페,경기,경기 남양주시 수동면 비룡로1378번길 36-6 1층,(지번) 수동면 내방리 147-9,https://mungblock.modoo.at,031-523-9008
미뇽,애견카페,충남,충남 천안시 서북구 두정상가4길 10,(지번) 두정동 1403,https://www.instagram.com/cafe_mignon_/,
으르렁애견카페,애견카페,경기,경기 파주시 미래로 369-59 5층 501호,(지번) 동패동 1761-6,https://www.instagram.com/gieunyoung/,031-947-1981
바로나도,애견카페,서울,서울 동대문구 전농로 43,(지번) 답십리동 267-12,http://baronado.modoo.at,
멍떼루와,애견카페,경기,경기 양주시 부흥로1907번길 50 1층,(지번) 광사동 215,http://blog.naver.com/mongteruwa,010-5106-5821
멍스토리,애견카페,경기,경기 용인시 기흥구 공세로82번길 32,(지번) 공세동 180-4,https://blog.naver.com/mung_story,
꿈냥꿈냥 고양이카페,애견카페,서울,서울 강북구 한천로139길 42 영남빌딩 2층 202호,(지번) 수유동 192-61,http://blog.naver.com/1004meri,010-4204-5085
개꿀잼,애견카페,울산,울산 남구 삼산로83번길 10 화진빌딩 1층,(지번) 달동 862-16,https://blog.naver.com/dog_honey_jam/,010-9495-5995
멍뭉,애견카페,대구,대구 달서구 당산로 192 다산빌딩 2층,(지번) 두류동 495-17,#none,070-4098-5789
아프리카,애견카페,전북,전북 익산시 삼기면 진북로 294-17,(지번) 삼기면 연동리 604-1,#none,063-853-8888
루카스,애견카페,경기,경기 용인시 수지구 성복2로 398,(지번) 성복동 637-1,https://www.instagram.com/lucas20201106/,0507-1446-3349
휴독,애견카페,경기,경기 성남시 분당구 서현로439번길 19 1층,(지번) 분당동 104-9,https://cafe.naver.com/hudog,070-4216-6991
강아지대학로,애견카페,서울,서울 종로구 대학로12길 92 지하1층,(지번) 동숭동 1-139,https://www.instagram.com/dogdaehak.ro_dogcafe/,010-6899-2004
젠틀펫,애견카페,대구,대구 서구 와룡로66길 64 2층,(지번) 중리동 1136-158,https://www.instagram.com/gentle_pet_/,053-586-3512
바르다펫 장안점,애견카페,서울,서울 동대문구 사가정로25길 41 만정빌딩 1층,(지번) 장안동 94-30,http://blog.naver.com/xxlal,070-7799-8956
스포독,애견카페,부산,부산 해운대구 센텀동로 102 센텀필상가 1관 옥상,(지번) 재송동 1220,https://spodog.modoo.at/,051-783-1976
개꿈,애견카페,충북,충북 청주시 서원구 두꺼비로38번길 44 2층,(지번) 산남동 829,http://blog.naver.com/only04133,043-288-7515
더독,애견카페,경기,경기 성남시 분당구 석운로120번길 4,(지번) 석운동 72-20,#none,010-7337-4884
개토피아,애견카페,경기,경기 고양시 덕양구 화신로272번길 48 유퍼스트빌딩 8층,(지번) 화정동 981-1,#none,070-8830-6122
타카독스커피,애견카페,경기,경기 용인시 기흥구 죽전로 33 이데아프라자 9층,(지번) 보정동 1207-2,#none,031-262-2929
강화애견카페몬테,애견카페,인천,인천 강화군 화도면 해안남로 1288-12,(지번) 화도면 사기리 481-28,http://blog.naver.com/petcafe_monte,010-5754-5040
개라모르겠다,애견카페,부산,부산 부산진구 전포대로209번길 39-9 2층,(지번) 전포동 684-4,http://www.instagram.com/z.dog.z,051-804-1435
헤이그애견카페,애견카페,경기,경기 용인시 기흥구 중부대로 769-10,(지번) 상하동 249-1,#none,070-4242-2929
아기사자,애견카페,강원,강원 원주시 지정면 오얏길 56,(지번) 지정면 간현리 287-3,https://www.instagram.com/agisaja55,033-733-0208
개린이네,애견카페,경기,경기 용인시 기흥구 고매로43번길 12-23,(지번) 공세동 60-1,https://www.instagram.com/gaerinine_,010-4644-2910
펀앤독,애견카페,광주,광주 광산구 목련로382번안길 48,(지번) 신가동 591-6,https://www.instagram.com/fundog591_6,010-8807-0170
마운틴독,애견카페,경남,경남 산청군 생비량면 비량로417번길 2-23,(지번) 생비량면 가계리 993-2,#none,
어스독 인천점,애견카페,인천,인천 서구 원적로 141-8 1층,(지번) 가좌동 81-5,#none,010-2271-6532
젠틀펫,애견카페,대구,대구 서구 와룡로66길 64 2층,(지번) 중리동 1136-158,https://www.instagram.com/gentle_pet_/,053-586-3512
바르다펫 장안점,애견카페,서울,서울 동대문구 사가정로25길 41 만정빌딩 1층,(지번) 장안동 94-30,http://blog.naver.com/xxlal,070-7799-8956
스포독,애견카페,부산,부산 해운대구 센텀동로 102 센텀필상가 1관 옥상,(지번) 재송동 1220,https://spodog.modoo.at/,051-783-1976
개꿈,애견카페,충북,충북 청주시 서원구 두꺼비로38번길 44 2층,(지번) 산남동 829,http://blog.naver.com/only04133,043-288-7515
더독,애견카페,경기,경기 성남시 분당구 석운로120번길 4,(지번) 석운동 72-20,#none,010-7337-4884
개토피아,애견카페,경기,경기 고양시 덕양구 화신로272번길 48 유퍼스트빌딩 8층,(지번) 화정동 981-1,#none,070-8830-6122
타카독스커피,애견카페,경기,경기 용인시 기흥구 죽전로 33 이데아프라자 9층,(지번) 보정동 1207-2,#none,031-262-2929
강화애견카페몬테,애견카페,인천,인천 강화군 화도면 해안남로 1288-12,(지번) 화도면 사기리 481-28,http://blog.naver.com/petcafe_monte,010-5754-5040
개라모르겠다,애견카페,부산,부산 부산진구 전포대로209번길 39-9 2층,(지번) 전포동 684-4,http://www.instagram.com/z.dog.z,051-804-1435
헤이그애견카페,애견카페,경기,경기 용인시 기흥구 중부대로 769-10,(지번) 상하동 249-1,#none,070-4242-2929
아기사자,애견카페,강원,강원 원주시 지정면 오얏길 56,(지번) 지정면 간현리 287-3,https://www.instagram.com/agisaja55,033-733-0208
개린이네,애견카페,경기,경기 용인시 기흥구 고매로43번길 12-23,(지번) 공세동 60-1,https://www.instagram.com/gaerinine_,010-4644-2910
펀앤독,애견카페,광주,광주 광산구 목련로382번안길 48,(지번) 신가동 591-6,https://www.instagram.com/fundog591_6,010-8807-0170
마운틴독,애견카페,경남,경남 산청군 생비량면 비량로417번길 2-23,(지번) 생비량면 가계리 993-2,#none,
어스독 인천점,애견카페,인천,인천 서구 원적로 141-8 1층,(지번) 가좌동 81-5,#none,010-2271-6532
도그스테이블,애견카페,강원,강원 춘천시 안마산로 294-30 1층,(지번) 석사동 172,https://www.instagram.com/dog_stable/,033-264-0024
유포리아,애견카페,경남,경남 창원시 진해구 용원동로 19 1층,(지번) 안골동 334,https://blog.naver.com/lylu2020,
멍뭉몽,애견카페,대구,"대구 북구 태암남로 43 1,2층",(지번) 구암동 671-7,https://www.instagram.com/mung_moong_mong/,053-311-6690
댕지트,애견카페,경기,경기 화성시 융건로 37-1,(지번) 기안동 457-50,http://instagram.com/dang_git_,031-223-9904
리리앤펫,애견카페,서울,서울 강북구 한천로131길 33 2층,(지번) 번동 415-1,#none,
카페지피에스,애견카페,광주,광주 서구 마륵복개로 68-28 1층,(지번) 마륵동 166-13,https://www.instagram.com/cafe_gps_35/,
오독,애견카페,광주,광주 서구 내방로 324-1 1층,(지번) 화정동 94-7,#none,070-4067-5559
달이,애견카페,충북,충북 청주시 청원구 사천로18번길 5-98,(지번) 사천동 103,http://instagram.com/dal2_cafe,043-216-2131
멍아일랜드,애견카페,경남,경남 거제시 사등면 사등2길 3,(지번) 사등면 사등리 431,https://www.instagram.com/mung_island/,010-5440-8431
덕수네애견카페 경성대점,애견카페,부산,부산 남구 용소로 3 청호빌딩 4층,(지번) 대연동 55-6,http://www.deoksune.com,051-625-2956
안지아로,애견카페,대구,대구 달서구 한실로6길 136 DS타워 4층,(지번) 대곡동 1117-1,#none,053-652-5959
라드독,애견카페,경기,경기 성남시 중원구 마지로 130-5,(지번) 하대원동 385,http://blog.naver.com/ok-dog,0507-1358-1989
돌봄,애견카페,충북,충북 청주시 청원구 율량로202번길 36-2 3층,(지번) 율량동 2053,#none,043-212-7516
레이크더독,애견카페,경기,경기 용인시 처인구 남사읍 삼인로 148,(지번) 남사읍 북리 416-1,http://www.instagram.com/lake_thedog/?hl=ko,031-333-4161
너와함개냥,애견카페,경기,경기 포천시 군내면 포천로 1070-2 1층,(지번) 군내면 유교리 288,https://www.instagram.com/neowahamgaenyang/,
리버티벨 강동점,애견카페,서울,서울 강동구 양재대로 1410 서울동물메디컬센터 2층,(지번) 둔촌동 486-7,http://blog.naver.com/liberty_bell,02-487-0955
풀독,애견카페,경기,경기 안성시 원곡면 방삼길 16-18,(지번) 원곡면 칠곡리 190,#none,010-3236-4762
꾸루꾸루,애견카페,광주,광주 동구 중앙로160번길 23-4 1층,(지번) 황금동 57,https://www.instagram.com/kkurukkuru_/,062-228-5758
코코독스애견카페,애견카페,전남,전남 영암군 삼호읍 삼포로 181,(지번) 삼호읍 삼포리 745,https://blog.naver.com/cocodogs2222/,061-462-2222
아이러브퍼피 수지죽전점,애견카페,경기,경기 용인시 수지구 용구대로 2769 코디클럽빌딩 2층 201호,(지번) 죽전동 876-6,http://blog.naver.com/lsw003,031-261-0969
하비파크,애견카페,인천,인천 남동구 만의골로195번길 46 1층,(지번) 장수동 57-7,#none,032-473-8188
눈보뛰,애견카페,광주,광주 광산구 대산로 22,(지번) 대산동 300-1,https://www.instagram.com/gwangju_dog_theme_park/,062-941-5880
개상전애견카페,애견카페,서울,서울 은평구 통일로 727-5 3층,(지번) 대조동 14-27,http://blog.naver.com/cafe0629,070-4404-1212
531스튜디오,애견카페,경기,경기 성남시 분당구 고기로554번길 13,(지번) 대장동 531-1,https://www.instagram.com/531studio_for_dog/,
레드퍼피카페,애견카페,경기,경기 김포시 월곶면 김포대로 2722,(지번) 월곶면 군하리 363-15,https://www.instagram.com/_redpuppy_/,031-996-8789
놀다가개,애견카페,경기,경기 평택시 팽성읍 두정3길 47,(지번) 팽성읍 두정리 163-17,https://www.instagram.com/cafe_playdog/,031-657-3879
개으른세상,애견카페,경기,경기 김포시 하성면 석평로 90 1층,(지번) 하성면 석탄리 632,#none,010-5556-5003
퍼스펫파크,애견카페,경북,경북 경주시 외외1길 108-3,(지번) 효현동 631-6,https://www.instagram.com/pers_pet_park/,054-774-9955
프렌치불독스토리,애견카페,경기,경기 남양주시 강변북로661번길 23,(지번) 수석동 319,https://www.instagram.com/frenchbulldogstory.cafe,010-8742-7454
홈펫 1호점,애견카페,서울,서울 송파구 가락로 168 2층,(지번) 송파동 103-2,http://www.wehomepet.com,010-5001-5023
멜팅,애견카페,경기,경기 동두천시 천보산로 628,(지번) 탑동동 844,https://www.instagram.com/melting_cafe._.official,0507-1326-6509
카페더필드,애견카페,전남,전남 순천시 해룡면 남가1길 90-39,(지번) 해룡면 남가리 401-6,#none,
달래애견카페,애견카페,제주특별자치도,제주특별자치도 제주시 애월읍 중산간서로 5585,(지번) 애월읍 납읍리 914-2,http://www.instagram.com/dallae_petcafe,064-805-8777
문리버펫,애견카페,경기,경기 양평군 서종면 무내미길 49-6,(지번) 서종면 문호리 779-36,https://www.instagram.com/munriverpet,031-773-6046
엘빈,애견카페,인천,인천 미추홀구 한나루로 511 현수빌딩 2층,(지번) 주안동 678-5,http://www.facebook.com/반려견카페-엘빈-106134006712812/,032-279-5950
개간지애견카페,애견카페,경기,경기 안산시 단원구 선부광장1로 10 동양빌딩 3층 304호,(지번) 선부동 1070-11,http://gaeganji.itrocks.kr,031-401-5570
펠리스뻬로파크,애견카페,경기,경기 안성시 양성면 양성로 559 1층,(지번) 양성면 장서리 345-3,https://www.instagram.com/felizperro_official,
뽀야쌀롱,애견카페,경기,경기 양평군 양서면 목왕로688번길 47,(지번) 양서면 목왕리 40,https://www.instagram.com/ppoya_salon/,010-7631-7455
도그365,애견카페,경기,경기 성남시 분당구 새마을로51번길 5,(지번) 서현동 136-9,https://instagram.com/dog365_,031-701-3650
강선생,애견카페,전북,전북 전주시 덕진구 아중6길 9 1층,(지번) 우아동2가 902-4,http://instagram.com/cafe.mrkang,010-3807-1653
버디독,애견카페,광주,광주 서구 화개1로 67 2층,(지번) 금호동 237,#none,062-681-5011
퍼스트독 동탄점,애견카페,경기,경기 화성시 외삼미로 166 3층,(지번) 반송동 76-1,#none,031-8003-5127
카페700,애견카페,서울,서울 강서구 곰달래로 104 3층,(지번) 화곡동 918-21,#none,
댕글댕글,애견카페,전남,전남 장성군 삼계면 용매골길 30,(지번) 삼계면 부성리 710-2,https://instagram.com/dangle_dangle__,010-6402-4904
벨르시앙,애견카페,경남,경남 창원시 마산회원구 팔용로 30 1층,(지번) 양덕동 46-5,https://www.instagram.com/belle__chien,055-253-0887
랑랑이네 정원,애견카페,경기,경기 남양주시 와부읍 수레로486번길 5,(지번) 와부읍 월문리 317-37,http://www.instagram.com/rangrangs_garden,031-577-0726
개런티,애견카페,경기,경기 용인시 처인구 양지면 양지로 127 1층,(지번) 양지면 양지리 630-8,#none,031-328-2888
포켓멍스터,애견카페,경기,경기 고양시 일산서구 덕산로99번길 110,(지번) 가좌동 619-4,http://blog.naver.com/pocketmung,010-2333-2974
애견까페포,애견카페,경남,경남 창원시 마산합포구 창동거리길 40 2층,(지번) 창동 187,#none,055-244-7290
도그래,애견카페,경기,경기 여주시 강천면 원양1로 541 1층,(지번) 강천면 도전리 1006-2,https://www.instagram.com/dogre_/,070-8888-7410
멍집사,애견카페,인천,인천 남동구 예술로 206 구월중앙프라자 3층 B-302호,(지번) 구월동 1131-3,https://www.instagram.com/mung_jip_sa/,070-4024-4431
두루두루,애견카페,경기,경기 양주시 장흥면 권율로 666,(지번) 장흥면 석현리 3-7,https://www.instagram.com/cafe_duruduru/,031-826-2727
까망베르,애견카페,대구,대구 수성구 용학로 12-1,(지번) 파동 692,http://www.instagram.com/puppy_1214,053-216-0055
노블도그,애견카페,서울,서울 강서구 강서로 237,(지번) 화곡동 1013,#none,02-2606-0456
크흥강아지카페,애견카페,광주,광주 광산구 하남대로54번안길 104-3 1층,(지번) 하남동 599,http://www.instagram.com/keuheung_cafe/,062-454-4398
칸지독,애견카페,인천,인천 서구 중봉대로586번길 9-19 리버프라자 5층,(지번) 청라동 162-19,http://kanjidog.com/,032-563-0818
애견카페담,애견카페,광주,광주 광산구 임방울대로826번길 29-18 2층,(지번) 쌍암동 694-130,#none,062-974-9027
부산애견카페122,애견카페,부산,부산 부산진구 신천대로 122 네오스포 상가 4층,(지번) 부전동 450,https://www.instagram.com/hanaduldul_cafe/,070-7510-5353
오르치그로치,애견카페,경기,경기 안산시 단원구 고잔로 112 3층,(지번) 고잔동 539-3,http://www.instagram.com/OrchiGrochi,031-403-5797
바라겔,애견카페,충남,충남 서산시 음암면 도당꽃밭재길 59-57,(지번) 음암면 도당리 1313,#none,0507-1307-1312
랑랑이네 정원,애견카페,경기,경기 남양주시 와부읍 수레로486번길 5,(지번) 와부읍 월문리 317-37,http://www.instagram.com/rangrangs_garden,031-577-0726
개런티,애견카페,경기,경기 용인시 처인구 양지면 양지로 127 1층,(지번) 양지면 양지리 630-8,#none,031-328-2888
포켓멍스터,애견카페,경기,경기 고양시 일산서구 덕산로99번길 110,(지번) 가좌동 619-4,http://blog.naver.com/pocketmung,010-2333-2974
애견까페포,애견카페,경남,경남 창원시 마산합포구 창동거리길 40 2층,(지번) 창동 187,#none,055-244-7290
도그래,애견카페,경기,경기 여주시 강천면 원양1로 541 1층,(지번) 강천면 도전리 1006-2,https://www.instagram.com/dogre_/,070-8888-7410
멍집사,애견카페,인천,인천 남동구 예술로 206 구월중앙프라자 3층 B-302호,(지번) 구월동 1131-3,https://www.instagram.com/mung_jip_sa/,070-4024-4431
두루두루,애견카페,경기,경기 양주시 장흥면 권율로 666,(지번) 장흥면 석현리 3-7,https://www.instagram.com/cafe_duruduru/,031-826-2727
까망베르,애견카페,대구,대구 수성구 용학로 12-1,(지번) 파동 692,http://www.instagram.com/puppy_1214,053-216-0055
노블도그,애견카페,서울,서울 강서구 강서로 237,(지번) 화곡동 1013,#none,02-2606-0456
크흥강아지카페,애견카페,광주,광주 광산구 하남대로54번안길 104-3 1층,(지번) 하남동 599,http://www.instagram.com/keuheung_cafe/,062-454-4398
칸지독,애견카페,인천,인천 서구 중봉대로586번길 9-19 리버프라자 5층,(지번) 청라동 162-19,http://kanjidog.com/,032-563-0818
애견카페담,애견카페,광주,광주 광산구 임방울대로826번길 29-18 2층,(지번) 쌍암동 694-130,#none,062-974-9027
부산애견카페122,애견카페,부산,부산 부산진구 신천대로 122 네오스포 상가 4층,(지번) 부전동 450,https://www.instagram.com/hanaduldul_cafe/,070-7510-5353
오르치그로치,애견카페,경기,경기 안산시 단원구 고잔로 112 3층,(지번) 고잔동 539-3,http://www.instagram.com/OrchiGrochi,031-403-5797
바라겔,애견카페,충남,충남 서산시 음암면 도당꽃밭재길 59-57,(지번) 음암면 도당리 1313,#none,0507-1307-1312
큐독,애견카페,광주,광주 광산구 송대길 28-1,(지번) 복룡동 560-1,http://nstagram.com/cuedog_cafe,010-6573-7305
AI,애견카페,서울,서울 강남구 강남대로110길 32 1층,(지번) 역삼동 616-4,https://www.instagram.com/bonito_shin,070-8158-2588
와동245,애견카페,대전,대전 대덕구 신탄진로 367,(지번) 와동 245-3,https://www.instagram.com/wadong245/,010-2009-9716
들어오시개,애견카페,경기,경기 양평군 용문면 그릇고갯길 106,(지번) 용문면 마룡리 216-1,http://welcomedogs.modoo.at,
루이야학교가자,애견카페,전북,전북 군산시 수송로 291 4층,(지번) 미장동 501-11,https://0634515900.modoo.at,063-451-5900
캔디독,애견카페,경기,경기 하남시 미사강변중앙로 219 레이크힐 3층 305호,(지번) 망월동 1077-2,http://www.instagram.com/cafe_candydog,031-793-2191
애견동반카페 예뜰,애견카페,경기,경기 화성시 팔탄면 온천로 295,(지번) 팔탄면 덕천리 163-5,http://www.instagram.com/_dogcafe,031-354-8243
멍마르뜨,애견카페,경북,경북 구미시 선산읍 선산대로 1668-1,(지번) 선산읍 교리 20-2,https://www.instagram.com/mung_martre_,010-9636-8610
놀다가개,애견카페,경기,경기 수원시 권선구 세권로 175 2층,(지번) 권선동 1057-12,http://blog.naver.com/noldagagae,031-547-9636
피터펫애견카페 부산북구점,애견카페,부산,부산 북구 백양대로 1163 청양빌딩 3층,(지번) 구포동 622-1,#none,051-710-7110
뭉스독,애견카페,경기,경기 수원시 권선구 금곡로118번길 34-10 2층,(지번) 금곡동 1089-2,http://blog.naver.com/moongsdog/,070-8834-1133
루카의하루,애견카페,대전,대전 유성구 동서대로179번길 20,(지번) 덕명동 594-2,#none,
38.5독,애견카페,충북,충북 청주시 상당구 남일면 미천고은로 398,(지번) 남일면 가산리 212-9,https://smartstore.naver.com/38_5dog,
나만믿개,애견카페,서울,서울 마포구 성암로15길 34 2층,(지번) 상암동 2-108,https://instagram.com/trust._.meme,010-9651-9635
크리스앤체스,애견카페,서울,서울 강남구 언주로168길 10 1층,(지번) 신사동 634-11,#none,02-6368-4692
아리댕댕,애견카페,경기,경기 화성시 향남읍 발안남로 41 제암빌딩 2층 201호,(지번) 향남읍 발안리 39-2,https://www.instagram.com/ari_dd_cafe/,010-8957-5200
독크루 북구점,애견카페,광주,광주 북구 하백로5번길 1 1층,(지번) 매곡동 370-7,https://cafe.naver.com/hammershouse,
개썸커피,애견카페,서울,서울 노원구 동일로242길 123,(지번) 상계동 1002-2,#none,
루시몽,애견카페,서울,서울 송파구 성내천로8길 3 2층,(지번) 오금동 61-10,https://blog.naver.com/lucimoncafe,02-2043-7581
개정촌,애견카페,경기,경기 시흥시 중심상가3길 11 4층,(지번) 정왕동 1737-13,http://cafe.naver.com/dogheartvillage,070-7763-1105
까로맘 수원kt위즈파크점,애견카페,경기,경기 수원시 장안구 경수대로 893 외야 2층,(지번) 조원동 775,http://caromom08.modoo.at,031-258-5531
히포코코,애견카페,강원,강원 춘천시 중앙로67번길 9 A동 6층,(지번) 조양동 144-3,https://www.instagram.com/hippo_coco,033-253-3523
왈왈이애견카페 웨스턴돔점,애견카페,경기,경기 고양시 일산동구 정발산로 24 웨스턴돔 B동 2층,(지번) 장항동 868,#none,0507-1506-9813
놀멍쉬멍고르멍,애견카페,제주특별자치도,제주특별자치도 서귀포시 현청로 51,(지번) 서홍동 136-1,http://meong3.modoo.at,0507-1409-2405
어테일,애견카페,충북,충북 청주시 흥덕구 서부로 1093-8 3층,(지번) 강서동 283-7,https://www.instagram.com/a_tail_official/,010-5140-7722
호두마루애견카페,애견카페,전북,전북 김제시 만경읍 대동길 605,(지번) 만경읍 대동리 65-7,#none,
개판오분전,애견카페,제주특별자치도,제주특별자치도 서귀포시 남원읍 하신로 302,(지번) 남원읍 신례리 697-9,http://ok114.co.kr/01023546744,
블랑프리미엄펫,애견카페,서울,서울 성북구 동소문로24길 9 2층,(지번) 동선동1가 121-20,http://www.blance8984.com,02-927-2256
놀다가개,애견카페,울산,울산 울주군 서생면 불안길 33,(지번) 서생면 나사리 390-1,#none,052-239-9181
할리독,애견카페,경북,경북 경산시 압량읍 압독로 121,(지번) 압량읍 신대리 3-17,#none,010-9882-7959
어야가자,애견카페,서울,서울 강남구 테헤란로39길 66,(지번) 역삼동 662-1,http://uhyagazapetcafe.modoo.at/,0507-1418-0809
지니앤독,애견카페,서울,서울 관악구 남부순환로 1674,(지번) 신림동 10-629,#none,
로그하우스,애견카페,경기,경기 양주시 어하고개로 127 1층,(지번) 삼숭동 74-2,#none,031-846-3270
펫카페37.5,애견카페,경북,경북 경산시 한의대로 50,(지번) 유곡동 산 4-4,#none,053-818-7856
맨앤독 김해내외본점,애견카페,경남,경남 김해시 내외중앙로 60 신한프라자 13층,(지번) 내동 1144-3,https://www.instagram.com/920323_/,010-2586-2326
카페 더157,애견카페,경기,경기 평택시 죽백2길 234-16 1층,(지번) 죽백동 157,https://www.instagram.com/cafe_the157,010-4402-8966
케어메이트,애견카페,울산,울산 남구 돋질로302번길 13 2층,(지번) 삼산동 1548-4,http://blog.naver.com/caremate_ulsan,010-2338-8115
커멍도그,애견카페,부산,부산 강서구 명지국제8로 234 정우빌딩2차 5층,(지번) 명지동 3412-2,http://instagram.com/comung_dog,010-4749-9416
영화산장 애견카페,애견카페,경기,경기 시흥시 하우로 181-20,(지번) 대야동 산 103-1,#none,031-312-2222
카이터스,애견카페,제주특별자치도,제주특별자치도 제주시 매촌4길 3,(지번) 도련이동 607,http://kiters.co.kr/,010-6646-3302
어썸블독,애견카페,전북,전북 전주시 덕진구 기지로 93-6 2층,(지번) 장동 1088-3,https://www.instagram.com/ensemble.dog,063-227-6700
사랑스럽개,애견카페,경기,경기 시흥시 서울대학로278번길 61 베니스스퀘어 3층 303호,(지번) 배곧동 204,https://www.instagram.com/lovelydog_petcafe,031-497-1003
탁이네반려견카페,애견카페,부산,부산 부산진구 중앙대로691번길 55 5층,(지번) 부전동 524-18,http://blog.naver.com/tak-dog,051-808-2500
애견깡패,애견카페,경기,경기 의정부시 시민로121번길 63 2층,(지번) 의정부동 159-10,http://dogcafe1234.modoo.at/,031-847-7990
코코네,애견카페,강원,강원 원주시 토지길 63-6 1층,(지번) 단구동 1644-4,#none,033-764-4648
메리펫카페,애견카페,서울,서울 강남구 역삼로78길 24,(지번) 대치동 916-38,#none,02-555-5842
멍때리는강아지,애견카페,경기,경기 군포시 산본로323번길 20-25 우정빌딩 2층,(지번) 산본동 1138,https://mungshop.modoo.at/,031-393-7783
독신남,애견카페,경기,경기 파주시 탄현면 새오리로286번길 90,(지번) 탄현면 대동리 7,https://www.instagram.com/dogsinnam_paju/,
하이디펫,애견카페,경기,경기 화성시 동탄치동천로3길 17,(지번) 영천동 740-3,https://blog.naver.com/kml75713,
아이러브퍼피 청주점,애견카페,충북,충북 청주시 상당구 중고개로125번길 7 남송휴프라자 5층,(지번) 용암동 3092,https://www.instagram.com/cheongju_ilovepuppy/,043-295-1011
피터펫카페 가덕천성항점,애견카페,부산,부산 강서구 가덕해안로 761 3층,(지번) 천성동 981,#none,051-935-5959
발바닥,애견카페,강원,강원 춘천시 동내면 거두길 26,(지번) 동내면 거두리 546-2,#none,
댕댕이애견카페,애견카페,경남,경남 창원시 의창구 북면 구룡로 556 1층,(지번) 북면 화천리 183-2,http://www.instagram.com/dangdange_,055-298-7826
그루밍카페 1987,애견카페,경남,경남 김해시 분성로501번길 49,(지번) 어방동 363-6,https://blog.naver.com/groomingcafe1987,010-9892-2428
멍스필드,애견카페,경기,경기 고양시 덕양구 충장로 614-49,(지번) 성사동 600-1,https://www.instagram.com/meongsfield/,010-5749-0206
도그파우,애견카페,울산,울산 중구 백양로 44 2층,(지번) 성안동 851-4,https://www.instagram.com/dogpaw_official,052-243-9392
퍼피빈,애견카페,경기,경기 성남시 분당구 서현로393번길 6,(지번) 서현동 340-1,http://puppybean.modoo.at/,010-5721-0831
샹제리제,애견카페,경기,경기 평택시 조개터로34번길 1,(지번) 합정동 896-13,#none,010-3813-6196
다양하개,애견카페,경기,경기 의정부시 평화로 564,(지번) 의정부동 201-11,#none,031-847-8875
말랑맨션,애견카페,서울,서울 강남구 논현로168길 37,(지번) 신사동 626-23,#none,02-549-6588
메리펫카페,애견카페,서울,서울 강남구 역삼로78길 24,(지번) 대치동 916-38,#none,02-555-5842
멍때리는강아지,애견카페,경기,경기 군포시 산본로323번길 20-25 우정빌딩 2층,(지번) 산본동 1138,https://mungshop.modoo.at/,031-393-7783
독신남,애견카페,경기,경기 파주시 탄현면 새오리로286번길 90,(지번) 탄현면 대동리 7,https://www.instagram.com/dogsinnam_paju/,
하이디펫,애견카페,경기,경기 화성시 동탄치동천로3길 17,(지번) 영천동 740-3,https://blog.naver.com/kml75713,
아이러브퍼피 청주점,애견카페,충북,충북 청주시 상당구 중고개로125번길 7 남송휴프라자 5층,(지번) 용암동 3092,https://www.instagram.com/cheongju_ilovepuppy/,043-295-1011
피터펫카페 가덕천성항점,애견카페,부산,부산 강서구 가덕해안로 761 3층,(지번) 천성동 981,#none,051-935-5959
발바닥,애견카페,강원,강원 춘천시 동내면 거두길 26,(지번) 동내면 거두리 546-2,#none,
댕댕이애견카페,애견카페,경남,경남 창원시 의창구 북면 구룡로 556 1층,(지번) 북면 화천리 183-2,http://www.instagram.com/dangdange_,055-298-7826
그루밍카페 1987,애견카페,경남,경남 김해시 분성로501번길 49,(지번) 어방동 363-6,https://blog.naver.com/groomingcafe1987,010-9892-2428
멍스필드,애견카페,경기,경기 고양시 덕양구 충장로 614-49,(지번) 성사동 600-1,https://www.instagram.com/meongsfield/,010-5749-0206
도그파우,애견카페,울산,울산 중구 백양로 44 2층,(지번) 성안동 851-4,https://www.instagram.com/dogpaw_official,052-243-9392
퍼피빈,애견카페,경기,경기 성남시 분당구 서현로393번길 6,(지번) 서현동 340-1,http://puppybean.modoo.at/,010-5721-0831
샹제리제,애견카페,경기,경기 평택시 조개터로34번길 1,(지번) 합정동 896-13,#none,010-3813-6196
다양하개,애견카페,경기,경기 의정부시 평화로 564,(지번) 의정부동 201-11,#none,031-847-8875
말랑맨션,애견카페,서울,서울 강남구 논현로168길 37,(지번) 신사동 626-23,#none,02-549-6588
호텔멍,애견카페,충북,충북 청주시 흥덕구 2순환로1340번길 2,(지번) 가경동 336-14,https://www.instagram.com/hotelmung/?igshid=1pxspg3h1s1d8,
신세개,애견카페,경남,경남 진주시 내동면 내동로 216-18,(지번) 내동면 신율리 467,https://blog.naver.com/wygil,010-5821-1089
데일리펫,애견카페,광주,광주 광산구 풍영철길로 20-5 2층,(지번) 우산동 1363-20,https://www.instagram.com/_dailypet,
덕수네애견카페 부산대점,애견카페,부산,부산 금정구 금정로 62 4층,(지번) 장전동 312-34,http://www.덕수네.kr,051-515-2956
